Time [s],Pose1_Rx,Pose1_Ry,Pose1_Rz,Pose1_Tx,Pose1_Ty,Pose1_Tz,Pose2_Rx,Pose2_Ry,Pose2_Rz,Pose2_Tx,Pose2_Ty,Pose2_Tz,True_Rx,True_Ry,True_Rz,True_Tx,True_Ty,True_Tz
0.009835004806518555,-73.48566315726092,49.22102686945275,702.7329847731994,0.2443951694032114,0.12346045978119728,-0.9617840277541476,-76.62898284407382,45.03881835359589,702.6777382937289,-0.038404231455404086,-0.25280609290575123,-0.966754464378649,-73.48566315726092,49.22102686945275,702.7329847731994,0.2443951694032114,0.12346045978119728,-0.9617840277541476
0.27033114433288574,-73.52572922530703,49.115773385188284,702.1781180346526,0.2403837199277704,0.12450669663988635,-0.9626597268430368,-76.58091147052086,44.907150626632024,702.1333301595688,-0.03415641614716601,-0.2536821549849833,-0.9666843866941042,-73.52572922530703,49.115773385188284,702.1781180346526,0.2403837199277704,0.12450669663988635,-0.9626597268430368
0.44429636001586914,-73.64302562702551,49.10395044940629,702.6429307395637,0.23971951420594198,0.12539436061468967,-0.9627101374946151,-76.67958718984441,44.88026006545937,702.6005867179272,-0.03334488758259377,-0.2544232271972884,-0.9665179459971871,-73.64302562702551,49.10395044940629,702.6429307395637,0.23971951420594198,0.12539436061468967,-0.9627101374946151
0.6061007976531982,-73.62623966723827,49.10565871355765,703.7632689413767,0.24284290101358874,0.11992630867757396,-0.9626240210561318,-76.7309614978263,45.00692576784825,703.7056655852851,-0.036618451794076703,-0.24900769453016086,-0.9678089982289787,-73.62623966723827,49.10565871355765,703.7632689413767,0.24284290101358874,0.11992630867757396,-0.9626240210561318
0.7735772132873535,-73.58692521039391,49.118301820271974,703.0626987480857,0.2474304084597785,0.12531325225268186,-0.9607678084632534,-76.79254325500347,44.90551517481267,703.0015657976036,-0.04133198817430077,-0.2541749934840439,-0.9662746708058457,-73.58692521039391,49.118301820271974,703.0626987480857,0.2474304084597785,0.12531325225268186,-0.9607678084632534
0.9314365386962891,-73.6864938461805,49.10316955920068,703.258507381047,0.23724597065285183,0.125341357605234,-0.9633295871521144,-76.66722300340135,44.883457606328236,703.2218433681995,-0.03093214811972737,-0.25430883991174,-0.9666282719615873,-73.6864938461805,49.10316955920068,703.258507381047,0.23724597065285183,0.125341357605234,-0.9633295871521144
1.0982327461242676,-73.6090683330648,49.12004166003994,702.9216395507193,0.2418676005770974,0.1270684739198793,-0.9619530480884972,-76.69289435212598,44.865037443558556,702.8763996274872,-0.03573631145639474,-0.25596409954995514,-0.9660255150797376,-73.6090683330648,49.12004166003994,702.9216395507193,0.2418676005770974,0.1270684739198793,-0.9619530480884972
1.2513511180877686,-73.66725043587346,49.09389023328806,703.2037124284218,0.23792540830401512,0.12484147890390185,-0.9632269230188982,-76.6634917898899,44.88494180831205,703.164693399477,-0.03162602204058271,-0.25380894813132154,-0.9667371993351456,-73.66725043587346,49.09389023328806,703.2037124284218,0.23792540830401512,0.12484147890390185,-0.9632269230188982
1.412757158279419,-73.60399987317437,49.135327495374504,703.3456853199364,0.24130368266840718,0.12395816933705939,-0.962500340252028,-76.67571257273511,44.94738875431916,703.2976251980455,-0.03518273930613986,-0.25300032620471596,-0.9668262562607739,-73.60399987317437,49.135327495374504,703.3456853199364,0.24130368266840718,0.12395816933705939,-0.962500340252028
1.5688486099243164,-73.59991345382731,49.13090250260582,702.9579788515429,0.2394663111766965,0.12764581261453534,-0.9624772373066288,-76.63159215705436,44.86195608388655,702.9194241532808,-0.0333956247840521,-0.25657464685715964,-0.9659472981666272,-73.59991345382731,49.13090250260582,702.9579788515429,0.2394663111766965,0.12764581261453534,-0.9624772373066288
1.7258241176605225,-73.67967430337306,49.0961122272123,703.5141486185701,0.2415237744067547,0.12282730069375442,-0.9625901103795951,-76.75391052028117,44.93425694943048,703.4635951632727,-0.035197621071501144,-0.2517940097677503,-0.9671405813613577,-73.67967430337306,49.0961122272123,703.5141486185701,0.2415237744067547,0.12282730069375442,-0.9625901103795951
1.8833136558532715,-73.55713404777059,49.131756434648985,702.6597725390229,0.24534721618041178,0.1283133318011259,-0.9609060476418164,-76.71832067434055,44.851423778549325,702.6079891818856,-0.03933524756689987,-0.25715446562489613,-0.9655694273888467,-73.55713404777059,49.131756434648985,702.6597725390229,0.24534721618041178,0.1283133318011259,-0.9609060476418164
2.03898024559021,-73.56499718753881,49.10851862422142,702.5804915237271,0.24166585537086685,0.128531022493182,-0.9618094357016489,-76.64589984831152,44.820633684320775,702.5377707390319,-0.035614831539870356,-0.25737785306722166,-0.9656542986622564,-73.56499718753881,49.10851862422142,702.5804915237271,0.24166585537086685,0.128531022493182,-0.9618094357016489
2.199096441268921,-73.59743147023441,49.101565092049185,702.9441336849195,0.23889335000467535,0.1255442396050595,-0.9628959503630344,-76.6170251929239,44.87653869957974,702.9039254553061,-0.0327365735026229,-0.25452132589777493,-0.9665129132187248,-73.59743147023441,49.101565092049185,702.9441336849195,0.23889335000467535,0.1255442396050595,-0.9628959503630344
2.3625705242156982,-73.61416085161615,49.10572248897523,702.9604524297314,0.24117345163289325,0.1252930395075466,-0.9623601303454113,-76.68295390564128,44.88774562476823,702.9143825618422,-0.034965223905463666,-0.2542524444102531,-0.9665056273134949,-73.61416085161615,49.10572248897523,702.9604524297314,0.24117345163289325,0.1252930395075466,-0.9623601303454113
2.514195203781128,-73.55998618300387,49.076424386413194,702.5701873431431,0.24429187427554327,0.12812692521070004,-0.9611997561376064,-76.69828706175825,44.799909820659956,702.5203028973833,-0.03823310522715373,-0.2568655394098289,-0.9656905945117138,-73.55998618300387,49.076424386413194,702.5701873431431,0.24429187427554327,0.12812692521070004,-0.9611997561376064
2.671417236328125,-73.64703526039679,49.118227112196266,703.2950617914814,0.23802980689519737,0.12539416761862004,-0.9631293338678188,-76.64598753832647,44.89790520237654,703.2567103698964,-0.0318362468754168,-0.2543790044409797,-0.966580454739544,-73.64703526039679,49.118227112196266,703.2950617914814,0.23802980689519737,0.12539416761862004,-0.9631293338678188
2.8345611095428467,-73.55989002603853,49.10918254196159,702.4741771807103,0.24282158283321706,0.12957435180135743,-0.9613782638824476,-76.66605736191994,44.799747340796145,702.4300941183246,-0.03679752750630784,-0.25836367816114536,-0.9653466485032548,-73.55989002603853,49.10918254196159,702.4741771807103,0.24282158283321706,0.12957435180135743,-0.9613782638824476
2.9940505027770996,-73.56832663381509,49.1225076215821,702.7254792711489,0.23968397464069638,0.12839902939494638,-0.9623228572318511,-76.6058250816072,44.83650768809414,702.687451003289,-0.03366199020025164,-0.2573001922718443,-0.965745039579614,-73.56832663381509,49.1225076215821,702.7254792711489,0.23968397464069638,0.12839902939494638,-0.9623228572318511
3.148627519607544,-73.54524068757664,49.06585368036011,702.4502273771376,0.24294452541380854,0.1277832468099693,-0.9615869172394984,-76.65485565964771,44.79470832643203,702.4031246920226,-0.036874955975420814,-0.2565568366435699,-0.9658254641462171,-73.54524068757664,49.06585368036011,702.4502273771376,0.24294452541380854,0.1277832468099693,-0.9615869172394984
3.3086843490600586,-73.58452883724003,49.05176114655884,702.5928854740498,0.24682684746217276,0.12378297309657142,-0.9611213674366308,-76.77797838124702,44.868473313772,702.5307701536701,-0.04052923068769031,-0.2526416952241089,-0.9667106885175899,-73.58452883724003,49.05176114655884,702.5928854740498,0.24682684746217276,0.12378297309657142,-0.9611213674366308
3.4684174060821533,-73.58048821757167,49.1519360056047,702.5391371469107,0.23865434744194242,0.13030833354279084,-0.9623221085771444,-76.59509004652881,44.823192204045775,702.5064511475781,-0.03262808999444689,-0.2592330507437046,-0.9652635045133665,-73.58048821757167,49.1519360056047,702.5391371469107,0.23865434744194242,0.13030833354279084,-0.9623221085771444
3.6309759616851807,-73.58321637305602,49.096325365946214,703.0059665521525,0.2412543336935231,0.12522743307862952,-0.9623483966208037,-76.6546629151109,44.88040495506725,702.9595577333085,-0.03513989455659874,-0.25415604385118123,-0.9665246469617149,-73.58321637305602,49.096325365946214,703.0059665521525,0.2412543336935231,0.12522743307862952,-0.9623483966208037
3.7871391773223877,-73.62357567733845,49.08603041935773,702.9545726227042,0.240753212519659,0.12550415853193056,-0.9624378405136905,-76.68291209147294,44.863829290725405,702.9096444519452,-0.03452494952277575,-0.25440821759432086,-0.9664804636830123,-73.62357567733845,49.08603041935773,702.9545726227042,0.240753212519659,0.12550415853193056,-0.9624378405136905
3.9530508518218994,-73.52365795656672,49.1294419173169,702.4947996737263,0.2435638250416495,0.1294611559355742,-0.9612057387650711,-76.64705297302403,44.82258118904871,702.4489585707646,-0.03764122133472233,-0.2582935034808101,-0.9653328982874455,-73.52365795656672,49.1294419173169,702.4947996737263,0.2435638250416495,0.1294611559355742,-0.9612057387650711
4.110340356826782,-73.70545361415617,49.14251092201965,703.3153657761301,0.23740374976211262,0.12587131462392598,-0.9632216109254055,-76.68891772370874,44.911244993373494,703.2793001223002,-0.03107968270442672,-0.25490242975069966,-0.966467177213061,-73.70545361415617,49.14251092201965,703.3153657761301,0.23740374976211262,0.12587131462392598,-0.9632216109254055
4.255081653594971,-73.61357008259915,49.16511410486344,703.2407381899673,0.2408944241418135,0.12603047352809102,-0.9623337239023007,-76.67587536495091,44.93212223377616,703.1967125376849,-0.03480428230966799,-0.25506490256130615,-0.966297344203274,-73.61357008259915,49.16511410486344,703.2407381899673,0.2408944241418135,0.12603047352809102,-0.9623337239023007
4.40574836730957,-73.64732510381992,49.08494455208066,703.4936921531961,0.24203457571309323,0.12272066076815853,-0.9624754041428848,-76.73369416425379,44.9258802864162,703.4417109017362,-0.03578508407714686,-0.2516577096429992,-0.9671544989994264,-73.64732510381992,49.08494455208066,703.4936921531961,0.24203457571309323,0.12272066076815853,-0.9624754041428848
4.561021566390991,-73.62589015005011,49.09904162241523,703.1718103538614,0.24171253100736317,0.12386079701754131,-0.9624102842946941,-76.70606362789141,44.913113971560364,703.1223751673995,-0.03547487205556314,-0.2528343545045515,-0.9668589983213209,-73.62589015005011,49.09904162241523,703.1718103538614,0.24171253100736317,0.12386079701754131,-0.9624102842946941
4.72756552696228,-73.50701232195803,49.11886641280778,702.4706016970695,0.2417897609615589,0.13037436722778287,-0.9615301533826732,-76.59217597372445,44.791709141445146,702.4302324918973,-0.035942301168944917,-0.2591642270864812,-0.9651642629031326,-73.50701232195803,49.11886641280778,702.4706016970695,0.2417897609615589,0.13037436722778287,-0.9615301533826732
4.891831874847412,-73.53310002914965,49.1665093821742,702.21723999853,0.24368424301968747,0.1341962157829645,-0.9605255672669282,-76.6583381353949,44.758465699659574,702.1778218787668,-0.037859841610121646,-0.26291228648499276,-0.9640766369996162,-73.53310002914965,49.1665093821742,702.21723999853,0.24368424301968747,0.1341962157829645,-0.9605255672669282
5.052789688110352,-73.57906411388798,49.1590227889138,703.1368558337267,0.24379779287929873,0.12603027033380695,-0.9616023123655487,-76.70570593540903,44.927766466589375,703.0858103435523,-0.037771240790658994,-0.2550145764683757,-0.9661992026273822,-73.57906411388798,49.1590227889138,703.1368558337267,0.24379779287929873,0.12603027033380695,-0.9616023123655487
5.209990739822388,-73.57762989626491,49.1955879362661,702.5118014648153,0.24244927084074583,0.13132183654571875,-0.9612351045998321,-76.6748091010839,44.847519605986896,702.4716210106923,-0.0364685333784395,-0.2602453254026421,-0.9648535726623488,-73.57762989626491,49.1955879362661,702.5118014648153,0.24244927084074583,0.13132183654571875,-0.9612351045998321
5.371087074279785,-73.60382729651269,49.09140878844168,703.201898790095,0.24153120679305737,0.12472744360475477,-0.9623438787444496,-76.68055066693492,44.88776665446136,703.1540242547958,-0.035396982042089395,-0.25363188953039706,-0.9666529461371088,-73.60382729651269,49.09140878844168,703.201898790095,0.24153120679305737,0.12472744360475477,-0.9623438787444496
5.534541368484497,-73.6125845790912,49.07631473195419,703.2460958657856,0.24138709395386268,0.12092972179385111,-0.9628646183443292,-76.6864353426628,44.95237529174369,703.1933185238745,-0.03508692694206836,-0.24999333422384448,-0.9676116165080942,-73.6125845790912,49.07631473195419,703.2460958657856,0.24138709395386268,0.12092972179385111,-0.9628646183443292
